17,0,16,9,452,6,452,0,0,0,1,1,17,0,17,5,2944,10,2944,0,0,0,1,1,13719.278,2.603,2.475,13716.24,13718.149,0.448,2.475,1,1,0,0,0,0,0,10.291871,0.157,40.878,18.432521,8,64,64,7.276934,0.008,39.453,15.865303,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,Normal
17,0,16,9,452,6,452,0,0,0,1,1,17,0,17,5,2944,10,2944,0,0,0,1,1,12612.344,2.991,2.822,12608.795,12611.174,0.422,2.822,1,1,0,0,0,0,0,10.372995,0.391,40.106,18.34053,8,64,64,7.24857,0.005,39.229,15.805473,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,Normal
11840,0,11839,2,79888064,11836,84045272,2871,4157208,159,1,1,8808,0,8808,8806,0,0,0,0,0,0,1,1,11192.161,0.506,0,11180.558,0,0.442,0.793,1,1,0,0,0,0,0,0.296598,0.076,40.082,1.247953,3260,64,64,0.023999,0.009,0.039,0,2,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,65160,24,14720,14600,0,582096,24,13056,83,358,0,0,1405,0,15,1169,0,1,1,7,1,2135,1460,0,0,1847680,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0,0,0,0,0,Normal
17,0,16,9,452,6,452,0,0,0,1,1,17,0,17,5,2944,10,2944,0,0,0,1,1,11943.665,2.621,2.529,11856.383,11942.599,0.376,2.529,1,1,0,0,0,0,0,10.318996,0.309,40.396,18.339417,8,64,64,7.353024,0.011,39.785,16.029514,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,Normal
17,0,16,9,452,6,452,0,0,0,1,1,17,0,17,5,2944,10,2944,0,0,0,1,1,13703.044,2.604,2.456,13698.718,13701.935,0.179,2.456,1,1,0,0,0,0,0,11.541231,0.167,40.159,17.927486,8,64,64,7.361297,0.012,39.955,16.078466,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,Normal
17,0,16,9,452,6,452,0,0,0,1,1,17,0,17,5,2944,10,2944,0,0,0,1,1,12414.894,2.798,2.725,12410.335,12413.531,0.437,2.725,1,1,0,0,0,0,0,10.356496,0.269,40.061,18.242961,8,64,64,7.212025,0.013,39.367,15.740561,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,Normal
17,0,16,9,452,6,452,0,0,0,1,1,17,0,17,5,2944,10,2944,0,0,0,1,1,13246.578,3.841,3.761,13241.68,13243.426,0.421,3.761,1,1,0,0,0,0,0,10.546118,0.238,40.365,18.304536,8,64,64,7.337479,0.013,39.937,15.985965,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,Normal
9784,0,9783,2,71619168,9780,74238600,1809,2619432,414,1,1,7619,0,7619,7617,0,0,0,0,0,0,1,1,5089.913,1.446,0,5079.457,0,0.446,1.925,1,1,0,0,0,0,0,0.339637,0.085,81.772,1.967185,3014,64,64,0.025999,0.015,0.037,0,2,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,65160,24,14720,14600,0,573408,24,13056,37,120,90,0,1304,0,2,670,0,1,1,7,1,1516,1460,0,0,1708672,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0,0,0,0,0,Normal
4198,0,4197,2,17651416,4195,18544832,617,893416,46,1,1,2737,0,2737,2735,0,0,0,0,0,0,1,1,2059.269,1.479,0,2054.531,0,0.305,1.816,1,1,0,0,0,0,0,0.230517,0.075,3.483,0.147297,1701,64,64,0.014999,0.014,0.016,0,2,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,53576,24,14720,14600,0,124528,24,13056,17,34,0,0,586,0,4,22,0,1,1,7,1,533,1460,0,0,964480,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,Normal
17,0,16,9,452,6,452,0,0,0,1,1,17,0,17,5,2944,10,2944,0,0,0,1,1,11677.152,3.164,3.082,11672.547,11675.345,0.553,3.082,1,1,0,0,0,0,0,10.547243,0.4,40.273,18.26278,8,64,64,7.339297,0.014,40.115,16.052917,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,Normal
17,0,16,9,452,6,452,0,0,0,1,1,17,0,17,5,2944,10,2944,0,0,0,1,1,12869.709,3.097,3.006,12865.13,12868.319,0.492,3.006,1,1,0,0,0,0,0,10.478244,0.414,40.789,18.365154,8,64,64,7.350115,0.015,39.804,15.933319,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,Normal
19792,0,19791,2,166008848,19789,171608264,3867,5599416,1680,1,1,17170,0,17170,17168,0,0,0,0,0,0,1,1,15227.706,0.607,0,15216.988,0,0.535,0.957,1,1,0,0,0,0,0,0.329646,0.078,104.613,2.475031,6650,64,64,0.038498,0.036,0.041,0,2,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,65160,24,14720,14600,0,935408,24,13056,422,117,100,0,2759,0,13,2136,0,1,1,7,1,3008,1460,0,0,2403712,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,0,0,0,0,0,Normal
17,0,16,9,452,6,452,0,0,0,1,1,17,0,17,5,2944,10,2944,0,0,0,1,1,12258.927,2.916,2.727,12255.492,12257.799,0.427,2.727,1,1,0,0,0,0,0,10.405995,0.386,40.511,18.305097,8,64,64,7.290479,0.012,39.681,15.894419,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,Normal
17,0,16,9,452,6,452,0,0,0,1,1,17,0,17,5,2944,10,2944,0,0,0,1,1,13909.839,2.883,2.719,13905.776,13908.45,0.585,2.719,1,1,0,0,0,0,0,10.334621,0.352,40.399,18.235919,8,64,64,7.32257,0.004,40.031,15.978478,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,Normal
17,0,16,9,452,6,452,0,0,0,1,1,17,0,17,5,2944,10,2944,0,0,0,1,1,13132.098,2.857,2.742,13127.706,13130.859,0.343,2.742,1,1,0,0,0,0,0,10.412995,0.233,40.486,18.372754,8,64,64,7.33657,0.015,39.779,16.035859,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,Normal
17,0,16,9,452,6,452,0,0,0,1,1,17,0,17,5,2944,10,2944,0,0,0,1,1,14328.572,3.132,3.019,14324.244,14327.314,0.512,3.019,1,1,0,0,0,0,0,10.352496,0.263,39.994,18.187739,8,64,64,7.378387,0.016,39.95,16.093614,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,Normal
17,0,16,9,452,6,452,0,0,0,1,1,17,0,17,5,2944,10,2944,0,0,0,1,1,12787.004,3.057,2.899,12784.48,12786.067,0.57,2.899,1,1,0,0,0,0,0,10.307871,0.181,40.225,18.359788,8,64,64,7.254116,0.011,39.367,15.810521,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,Normal
10919,0,10918,2,65861712,10916,68743232,1990,2881520,436,1,0,9450,0,9450,9448,0,0,0,0,0,0,1,1,7490.349,1.199,0,7489.037,0,0.537,1.629,1,1,0,0,0,0,0,0.289766,0.084,153.847,2.79713,4395,64,64,0.017499,0.01,0.025,0,2,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,65160,24,14720,14600,0,447432,24,13056,56,275,196,0,983,0,7,909,0,1,1,7,1,2057,1460,0,0,1766656,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,Normal
2246,0,2245,2,15702296,2243,16754992,727,1052696,23,1,1,1829,0,1829,1827,0,0,0,0,0,0,1,1,1258.862,2.773,0,1250.585,0,0.529,3.166,1,1,0,0,0,0,0,0.268903,0.116,1.07,0.119403,558,64,64,0.010999,0.01,0.012,0,2,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,65160,24,14720,14600,0,306976,24,13056,18,20,13,0,394,0,1,304,0,1,1,7,1,422,1460,0,0,1555200,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,Normal
25281,0,25280,2,233204936,25278,242234664,6236,9029728,2018,1,1,22175,0,22175,22173,0,0,0,0,0,0,1,1,21141.802,0.405,0,21134.604,0,0.351,0.761,1,1,0,0,0,0,0,0.345211,0.088,40.702,1.726455,6406,64,64,0.024999,0.014,0.036,0,2,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,65160,24,14720,14600,0,4068880,24,13056,152,511,208,0,3554,0,20,3809,0,1,1,7,1,5157,1460,0,0,2114176,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964,0,0,0,0,0,Normal
17,0,16,9,452,6,452,0,0,0,1,1,17,0,17,5,2944,10,2944,0,0,0,1,1,12555.067,3.157,3.045,12550.814,12553.957,0.485,3.045,1,1,0,0,0,0,0,10.228747,0.286,39.51,18.026383,8,64,64,7.265479,0.01,39.665,15.929178,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,Normal
17,0,16,9,452,6,452,0,0,0,1,1,17,0,17,5,2944,10,2944,0,0,0,1,1,13141.53,3.262,3.059,13137.728,13140.424,0.586,3.059,1,1,0,0,0,0,0,10.41912,0.495,40.459,18.276396,8,64,64,7.266207,0.005,39.53,15.873858,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,Normal
17,0,16,9,452,6,452,0,0,0,1,1,17,0,17,5,2944,10,2944,0,0,0,1,1,13296.044,2.863,2.733,13293.624,13294.82,0.591,2.733,1,1,0,0,0,0,0,10.308871,0.115,40.719,18.318352,8,64,64,7.33357,0.006,39.577,15.937441,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,Normal
5269,0,5268,2,37557520,5266,39707800,1485,2150280,334,1,1,5523,0,5523,5521,0,0,0,0,0,0,1,1,3218.835,1.265,0,3215.525,0,0.524,1.635,1,1,0,0,0,0,0,0.271159,0.075,40.289,1.71984,1620,64,64,0.020499,0.012,0.029,0,2,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,65160,24,14720,14600,0,456120,24,13056,24,91,163,0,1123,0,1,417,0,1,1,7,1,1282,1460,0,0,1977984,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,Normal
17,0,16,9,452,6,452,0,0,0,1,1,17,0,17,5,2944,10,2944,0,0,0,1,1,13950.094,2.777,2.721,13946.044,13948.191,0.774,2.721,1,1,0,0,0,0,0,10.575243,0.283,40.677,18.490777,8,64,64,7.250389,0.008,39.613,15.863067,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,Normal
17,0,16,9,452,6,452,0,0,0,1,1,16,0,16,4,2944,10,2944,0,0,0,1,1,12521.92,2.301,2.244,12518.84,12520.744,0.152,2.244,1,1,0,0,0,0,0,10.438495,0.142,40.231,18.330249,8,64,64,7.361024,0.01,39.865,16.059698,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,Normal
15,0,14,8,452,6,452,0,0,0,1,0,16,0,16,5,2944,10,2944,0,0,0,1,0,12756.378,3.067,2.886,12754.539,12756.378,0.571,2.886,1,1,0,0,0,0,0,11.578406,0.297,39.504,18.971878,7,64,64,8.825457,0.005,39.441,17.350628,9,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,17536,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,Normal
17,0,16,9,452,6,452,0,0,0,1,1,17,0,17,5,2944,10,2944,0,0,0,1,1,13937.697,3.003,2.901,13934.486,13936.645,0.419,2.901,1,1,0,0,0,0,0,10.436495,0.397,40.33,18.311142,8,64,64,7.243389,0.012,39.475,15.858988,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,Normal
17,0,16,9,452,6,452,0,0,0,1,1,17,0,17,5,2944,10,2944,0,0,0,1,1,13288.589,3.076,2.841,13284.616,13287.624,0.612,2.841,1,1,0,0,0,0,0,10.701116,0.282,42.498,18.887236,8,64,64,7.356479,0.017,40.005,16.124712,11,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,Normal
12794,0,12793,2,134691136,12790,139847464,3561,5156328,1496,1,1,12608,0,12608,12606,0,0,0,0,0,0,1,1,11203.774,0.653,0,11197.73,0,0.428,1.111,1,1,0,0,0,0,0,0.368029,0.077,40.071,1.932565,2972,64,64,0.016999,0.012,0.022,0,2,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,65160,24,14720,14600,0,456120,24,13056,72,268,60,0,2139,0,5,2513,0,1,1,7,1,2502,1460,0,0,2085120,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,Normal
16,0,15,8,452,6,452,0,0,0,1,1,16,0,16,5,2928,9,2928,0,0,0,1,1,13886.143,2.976,2.795,13882.701,13884.907,0.407,2.795,1,1,0,0,0,0,0,10.447494,0.368,40.278,18.403509,8,64,64,8.063119,0.013,40.029,16.649097,10,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,164,16,20480,14600,0,164,16,164,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,16,15616,14480,0,1480,16,64,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,Normal
